pr,number,open,additions
pr,42586,2017-06-10T20:17:25Z,2
pr,42586,2017-06-10T20:17:25Z,2
pr,42588,2017-06-11T02:45:55Z,1
pr,42588,2017-06-11T02:45:55Z,96
pr,42592,2017-06-11T12:53:42Z,60
pr,42592,2017-06-11T12:53:42Z,60
pr,42593,2017-06-11T13:27:42Z,188
pr,42593,2017-06-11T13:27:42Z,257
pr,42594,2017-06-11T17:25:03Z,26
pr,42594,2017-06-11T17:25:03Z,26
pr,42597,2017-06-12T04:21:33Z,9
pr,42597,2017-06-12T04:21:33Z,9
pr,42598,2017-06-12T08:00:05Z,122
pr,42598,2017-06-12T08:00:05Z,180
pr,42604,2017-06-12T16:01:37Z,81
pr,42604,2017-06-12T16:01:37Z,68
pr,42605,2017-06-12T16:39:50Z,99
pr,42608,2017-06-12T18:06:22Z,37
pr,42608,2017-06-12T18:06:22Z,37
pr,42609,2017-06-12T18:11:16Z,139
pr,42609,2017-06-12T18:11:16Z,137
pr,42612,2017-06-12T20:30:52Z,420
pr,42612,2017-06-12T20:30:52Z,420
pr,42613,2017-06-12T20:43:52Z,450
pr,42613,2017-06-12T20:43:52Z,261
pr,42614,2017-06-12T21:54:02Z,401
pr,42614,2017-06-12T21:54:02Z,398
pr,42616,2017-06-12T22:56:21Z,48
pr,42616,2017-06-12T22:56:21Z,34
pr,42620,2017-06-13T00:47:10Z,116
pr,42620,2017-06-13T00:47:10Z,68
pr,42623,2017-06-13T03:38:36Z,38
pr,42623,2017-06-13T03:38:36Z,38
pr,42624,2017-06-13T03:41:23Z,2
pr,42624,2017-06-13T03:41:23Z,2
pr,42625,2017-06-13T10:28:09Z,156
pr,42625,2017-06-13T10:28:09Z,150
pr,42626,2017-06-13T11:16:07Z,155
pr,42626,2017-06-13T11:16:07Z,155
pr,42627,2017-06-13T11:52:29Z,93
pr,42631,2017-06-13T14:04:25Z,182
pr,42631,2017-06-13T14:04:25Z,182
pr,42634,2017-06-13T16:37:11Z,31
pr,42634,2017-06-13T16:37:11Z,137
pr,42636,2017-06-13T19:37:57Z,70
pr,42637,2017-06-13T19:38:51Z,19
pr,42637,2017-06-13T19:38:51Z,21
pr,42638,2017-06-13T20:17:21Z,1
pr,42642,2017-06-13T20:28:22Z,61
pr,42642,2017-06-13T20:28:22Z,24
pr,42643,2017-06-13T20:34:49Z,16
pr,42644,2017-06-13T21:15:05Z,233
pr,42648,2017-06-13T23:06:06Z,2347
pr,42648,2017-06-13T23:06:06Z,2325
pr,42649,2017-06-13T23:28:28Z,145
pr,42649,2017-06-13T23:28:28Z,122
pr,42650,2017-06-13T23:32:44Z,844
pr,42650,2017-06-13T23:32:44Z,841
pr,42651,2017-06-14T07:07:36Z,27
pr,42651,2017-06-14T07:07:36Z,2
pr,42654,2017-06-14T16:37:54Z,60
pr,42654,2017-06-14T16:37:54Z,84
pr,42656,2017-06-14T17:33:46Z,3
pr,42656,2017-06-14T17:33:46Z,3
pr,42659,2017-06-14T18:56:01Z,210
pr,42659,2017-06-14T18:56:01Z,202
pr,42660,2017-06-14T19:49:26Z,1
pr,42660,2017-06-14T19:49:26Z,1
pr,42661,2017-06-14T19:52:44Z,1
pr,42661,2017-06-14T19:52:44Z,1
pr,42662,2017-06-14T20:39:56Z,1
pr,42662,2017-06-14T20:39:56Z,1
pr,42664,2017-06-14T22:34:12Z,388
pr,42664,2017-06-14T22:34:12Z,346
pr,42665,2017-06-14T23:22:07Z,4
pr,42665,2017-06-14T23:22:07Z,3
pr,42668,2017-06-15T02:34:42Z,1
pr,42669,2017-06-15T06:52:00Z,363
pr,42669,2017-06-15T06:52:00Z,615
pr,42670,2017-06-15T10:33:12Z,3
pr,42670,2017-06-15T10:33:12Z,6
pr,42676,2017-06-15T14:00:35Z,330
pr,42676,2017-06-15T14:00:35Z,334
pr,42682,2017-06-15T18:40:35Z,455
pr,42682,2017-06-15T18:40:35Z,514
pr,42684,2017-06-15T19:52:44Z,144
pr,42684,2017-06-15T19:52:44Z,181
pr,42685,2017-06-15T20:25:41Z,1
pr,42685,2017-06-15T20:25:41Z,1
pr,42687,2017-06-15T21:05:11Z,141
pr,42687,2017-06-15T21:05:11Z,141
pr,42689,2017-06-15T23:23:13Z,1
pr,42689,2017-06-15T23:23:13Z,1
pr,42690,2017-06-16T04:32:47Z,125
pr,42691,2017-06-16T04:47:06Z,109
pr,42691,2017-06-16T04:47:06Z,61
pr,42695,2017-06-16T13:48:47Z,8
pr,42695,2017-06-16T13:48:47Z,8
pr,42696,2017-06-16T14:21:10Z,4
pr,42696,2017-06-16T14:21:10Z,4
pr,42697,2017-06-16T14:26:38Z,29
pr,42697,2017-06-16T14:26:38Z,26
pr,42705,2017-06-16T18:05:03Z,78
pr,42705,2017-06-16T18:05:03Z,77
pr,42709,2017-06-16T22:16:55Z,20
pr,42709,2017-06-16T22:16:55Z,20
pr,42711,2017-06-17T03:47:28Z,63
pr,42711,2017-06-17T03:47:28Z,205
pr,42712,2017-06-17T06:10:51Z,80
pr,42714,2017-06-17T10:53:01Z,4
pr,42714,2017-06-17T10:53:01Z,4
pr,42716,2017-06-17T12:52:14Z,32
pr,42716,2017-06-17T12:52:14Z,15
pr,42717,2017-06-17T16:05:46Z,4
pr,42717,2017-06-17T16:05:46Z,6
pr,42720,2017-06-17T19:03:15Z,95
pr,42720,2017-06-17T19:03:15Z,102
pr,42722,2017-06-17T19:44:52Z,14
pr,42722,2017-06-17T19:44:52Z,0
pr,42723,2017-06-17T20:16:31Z,13
pr,42723,2017-06-17T20:16:31Z,13
pr,42724,2017-06-17T23:00:56Z,348
pr,42724,2017-06-17T23:00:56Z,288
pr,42727,2017-06-18T01:53:19Z,2730
pr,42727,2017-06-18T01:53:19Z,3890
pr,42727,2017-06-18T01:53:19Z,2828
pr,42728,2017-06-18T06:38:56Z,4
pr,42728,2017-06-18T06:38:56Z,4
pr,42730,2017-06-18T07:35:33Z,51
pr,42731,2017-06-18T12:34:58Z,21
pr,42732,2017-06-18T14:27:53Z,71
pr,42732,2017-06-18T14:27:53Z,55
pr,42733,2017-06-18T14:44:37Z,385
pr,42733,2017-06-18T14:44:37Z,366
pr,42734,2017-06-18T15:03:56Z,124
pr,42735,2017-06-18T15:59:48Z,11
pr,42737,2017-06-18T16:04:59Z,18
pr,42737,2017-06-18T16:04:59Z,18
pr,42738,2017-06-18T16:34:15Z,323
pr,42739,2017-06-18T17:18:31Z,323
pr,42740,2017-06-18T17:21:40Z,2
pr,42740,2017-06-18T17:21:40Z,2
pr,42745,2017-06-19T05:38:02Z,209
pr,42745,2017-06-19T05:38:02Z,194
pr,42749,2017-06-19T12:53:31Z,163
pr,42749,2017-06-19T12:53:31Z,172
pr,42750,2017-06-19T14:03:49Z,104
pr,42750,2017-06-19T14:03:49Z,103
pr,42751,2017-06-19T15:47:30Z,99
pr,42751,2017-06-19T15:47:30Z,99
pr,42752,2017-06-19T15:54:45Z,272
pr,42752,2017-06-19T15:54:45Z,294
pr,42754,2017-06-19T17:44:59Z,3
pr,42754,2017-06-19T17:44:59Z,3
pr,42756,2017-06-19T19:45:39Z,10
pr,42756,2017-06-19T19:45:39Z,10
pr,42762,2017-06-20T03:01:01Z,2
pr,42762,2017-06-20T03:01:01Z,2
pr,42766,2017-06-20T06:56:18Z,5
pr,42766,2017-06-20T06:56:18Z,5
pr,42768,2017-06-20T09:51:20Z,2
pr,42768,2017-06-20T09:51:20Z,4
pr,42769,2017-06-20T09:55:49Z,269
pr,42769,2017-06-20T09:55:49Z,269
pr,42771,2017-06-20T12:11:21Z,7
pr,42771,2017-06-20T12:11:21Z,7
pr,42772,2017-06-20T12:32:48Z,1
pr,42777,2017-06-20T18:19:16Z,513
pr,42780,2017-06-20T20:28:33Z,278
pr,42782,2017-06-20T22:39:04Z,111
pr,42782,2017-06-20T22:39:04Z,63
pr,42783,2017-06-20T23:06:09Z,1
pr,42784,2017-06-20T23:43:31Z,117
pr,42784,2017-06-20T23:43:31Z,19
pr,42785,2017-06-21T00:06:03Z,9
pr,42785,2017-06-21T00:06:03Z,9
pr,42787,2017-06-21T01:29:57Z,40
pr,42792,2017-06-21T08:40:00Z,2
pr,42792,2017-06-21T08:40:00Z,2
pr,42795,2017-06-21T12:19:00Z,9
pr,42795,2017-06-21T12:19:00Z,9
pr,42797,2017-06-21T13:16:59Z,68
pr,42797,2017-06-21T13:16:59Z,41
pr,42798,2017-06-21T13:34:07Z,60
pr,42798,2017-06-21T13:34:07Z,59
pr,42799,2017-06-21T13:51:50Z,1
pr,42799,2017-06-21T13:51:50Z,1
pr,42802,2017-06-21T14:40:18Z,124
pr,42803,2017-06-21T15:45:05Z,24
pr,42803,2017-06-21T15:45:05Z,27
pr,42804,2017-06-21T16:07:14Z,41
pr,42804,2017-06-21T16:07:14Z,41
pr,42805,2017-06-21T16:09:05Z,10
pr,42805,2017-06-21T16:09:05Z,8
pr,42806,2017-06-21T17:17:12Z,16
pr,42806,2017-06-21T17:17:12Z,16
pr,42807,2017-06-21T17:29:20Z,29
pr,42807,2017-06-21T17:29:20Z,29
pr,42809,2017-06-21T19:32:19Z,24
pr,42809,2017-06-21T19:32:19Z,64
pr,42812,2017-06-21T23:11:56Z,99
pr,42812,2017-06-21T23:11:56Z,132
pr,42815,2017-06-22T01:36:20Z,774
pr,42816,2017-06-22T01:38:52Z,307
pr,42816,2017-06-22T01:38:52Z,170
pr,42817,2017-06-22T02:13:59Z,674
pr,42819,2017-06-22T06:04:58Z,86
pr,42819,2017-06-22T06:04:58Z,86
pr,42821,2017-06-22T08:31:58Z,22
pr,42822,2017-06-22T10:04:46Z,61
pr,42824,2017-06-22T12:30:13Z,66
pr,42825,2017-06-22T13:49:36Z,1
pr,42826,2017-06-22T14:29:44Z,98
pr,42826,2017-06-22T14:29:44Z,98
pr,42828,2017-06-22T17:01:15Z,1
pr,42828,2017-06-22T17:01:15Z,1
pr,42829,2017-06-22T17:44:40Z,1
pr,42831,2017-06-22T18:56:51Z,4
pr,42831,2017-06-22T18:56:51Z,4
pr,42832,2017-06-22T19:10:27Z,3
pr,42832,2017-06-22T19:10:27Z,3
pr,42833,2017-06-22T19:18:15Z,4
pr,42836,2017-06-22T19:53:03Z,129
pr,42836,2017-06-22T19:53:03Z,114
pr,42837,2017-06-22T20:12:34Z,16
pr,42837,2017-06-22T20:12:34Z,15
pr,42840,2017-06-22T21:30:05Z,239
pr,42840,2017-06-22T21:30:05Z,30
pr,42841,2017-06-22T21:31:07Z,405
pr,42841,2017-06-22T21:31:07Z,405
pr,42841,2017-06-22T21:31:07Z,405
pr,42845,2017-06-22T23:19:28Z,983
pr,42846,2017-06-23T00:34:27Z,0
pr,42846,2017-06-23T00:34:27Z,431
pr,42848,2017-06-23T02:16:49Z,2
pr,42848,2017-06-23T02:16:49Z,2
pr,42850,2017-06-23T04:45:22Z,530
pr,42850,2017-06-23T04:45:22Z,549
pr,42854,2017-06-23T10:52:26Z,6
pr,42854,2017-06-23T10:52:26Z,6
pr,42856,2017-06-23T12:02:16Z,668
pr,42859,2017-06-23T14:52:09Z,116
pr,42859,2017-06-23T14:52:09Z,195
pr,42864,2017-06-23T17:25:54Z,4
pr,42864,2017-06-23T17:25:54Z,4
pr,42865,2017-06-23T17:41:54Z,108
pr,42865,2017-06-23T17:41:54Z,108
pr,42871,2017-06-24T00:28:54Z,6
pr,42871,2017-06-24T00:28:54Z,6
pr,42872,2017-06-24T03:24:46Z,114
pr,42872,2017-06-24T03:24:46Z,118
pr,42874,2017-06-24T04:16:18Z,73
pr,42874,2017-06-24T04:16:18Z,73
pr,42882,2017-06-24T15:17:27Z,181
pr,42882,2017-06-24T15:17:27Z,180
pr,42883,2017-06-24T15:21:43Z,352
pr,42883,2017-06-24T15:21:43Z,352
pr,42884,2017-06-24T16:27:15Z,99
pr,42884,2017-06-24T16:27:15Z,99
pr,42885,2017-06-24T17:20:10Z,28
pr,42885,2017-06-24T17:20:10Z,28
pr,42886,2017-06-24T18:29:10Z,103
pr,42886,2017-06-24T18:29:10Z,2
pr,42887,2017-06-24T21:24:57Z,99
pr,42887,2017-06-24T21:24:57Z,327
pr,42894,2017-06-25T12:56:39Z,94
pr,42894,2017-06-25T12:56:39Z,101
pr,42896,2017-06-25T15:39:06Z,79
pr,42896,2017-06-25T15:39:06Z,79
pr,42897,2017-06-25T16:03:32Z,600
pr,42897,2017-06-25T16:03:32Z,596
pr,42899,2017-06-25T17:55:00Z,115
pr,42899,2017-06-25T17:55:00Z,110
pr,42900,2017-06-25T17:59:22Z,0
pr,42900,2017-06-25T17:59:22Z,0
pr,42901,2017-06-25T18:35:08Z,28
pr,42901,2017-06-25T18:35:08Z,28
pr,42902,2017-06-25T18:35:27Z,139
pr,42902,2017-06-25T18:35:27Z,185
pr,42904,2017-06-25T20:35:40Z,11
pr,42904,2017-06-25T20:35:40Z,181
pr,42905,2017-06-25T21:27:00Z,1
pr,42905,2017-06-25T21:27:00Z,1
pr,42910,2017-06-26T11:28:22Z,2
pr,42910,2017-06-26T11:28:22Z,2
pr,42911,2017-06-26T13:44:19Z,21
pr,42911,2017-06-26T13:44:19Z,1
pr,42912,2017-06-26T15:05:18Z,163
pr,42913,2017-06-26T15:52:01Z,317
pr,42913,2017-06-26T15:52:01Z,228
pr,42916,2017-06-26T16:32:56Z,63
pr,42917,2017-06-26T18:52:06Z,1
pr,42917,2017-06-26T18:52:06Z,1
pr,42919,2017-06-26T23:14:37Z,63
pr,42919,2017-06-26T23:14:37Z,63
pr,42920,2017-06-27T00:38:07Z,6
pr,42920,2017-06-27T00:38:07Z,6
pr,42922,2017-06-27T03:34:14Z,336
pr,42924,2017-06-27T09:04:21Z,178
pr,42924,2017-06-27T09:04:21Z,178
pr,42925,2017-06-27T10:10:53Z,25
pr,42925,2017-06-27T10:10:53Z,30
pr,42926,2017-06-27T11:04:28Z,9
pr,42926,2017-06-27T11:04:28Z,34
pr,42927,2017-06-27T11:20:28Z,405
pr,42928,2017-06-27T13:06:45Z,5
pr,42928,2017-06-27T13:06:45Z,5
pr,42930,2017-06-27T15:12:40Z,2
pr,42930,2017-06-27T15:12:40Z,2
pr,42931,2017-06-27T15:36:36Z,18
pr,42931,2017-06-27T15:36:36Z,18
pr,42932,2017-06-27T16:21:46Z,343
pr,42932,2017-06-27T16:21:46Z,416
pr,42933,2017-06-27T16:26:49Z,152
pr,42933,2017-06-27T16:26:49Z,378
pr,42936,2017-06-27T17:35:01Z,446
pr,42936,2017-06-27T17:35:01Z,111
pr,42938,2017-06-27T19:42:00Z,207
pr,42938,2017-06-27T19:42:00Z,150
pr,42946,2017-06-28T08:56:23Z,1
pr,42946,2017-06-28T08:56:23Z,1
pr,42948,2017-06-28T09:04:16Z,2
pr,42948,2017-06-28T09:04:16Z,2
pr,42952,2017-06-28T17:23:42Z,345
pr,42953,2017-06-28T18:10:07Z,28
pr,42953,2017-06-28T18:10:07Z,28
pr,42955,2017-06-28T20:27:05Z,7
pr,42955,2017-06-28T20:27:05Z,7
pr,42957,2017-06-28T22:02:49Z,23
pr,42957,2017-06-28T22:02:49Z,21
pr,42958,2017-06-28T22:09:03Z,10
pr,42958,2017-06-28T22:09:03Z,6
pr,42959,2017-06-28T23:22:42Z,219
pr,42959,2017-06-28T23:22:42Z,108
pr,42961,2017-06-29T04:33:06Z,181
pr,42964,2017-06-29T08:40:14Z,492
pr,42965,2017-06-29T12:28:45Z,45
pr,42965,2017-06-29T12:28:45Z,45
pr,42968,2017-06-29T16:40:00Z,691
pr,42969,2017-06-29T16:49:33Z,55
pr,42969,2017-06-29T16:49:33Z,64
pr,42971,2017-06-29T18:33:18Z,133
pr,42971,2017-06-29T18:33:18Z,173
pr,42972,2017-06-29T20:10:51Z,28
pr,42972,2017-06-29T20:10:51Z,28
pr,42973,2017-06-29T20:40:01Z,2
pr,42973,2017-06-29T20:40:01Z,34
pr,42975,2017-06-30T00:44:30Z,12
pr,42975,2017-06-30T00:44:30Z,15
pr,42976,2017-06-30T01:20:06Z,5
pr,42976,2017-06-30T01:20:06Z,5
pr,42977,2017-06-30T07:41:12Z,2
pr,42977,2017-06-30T07:41:12Z,2
pr,42978,2017-06-30T09:27:02Z,116
pr,42979,2017-06-30T10:04:55Z,64
pr,42979,2017-06-30T10:04:55Z,61
pr,42985,2017-06-30T17:00:20Z,5
pr,42987,2017-06-30T17:22:37Z,3
pr,42989,2017-06-30T17:59:36Z,710
pr,42990,2017-06-30T18:00:09Z,739
pr,42991,2017-06-30T18:37:15Z,217
pr,42991,2017-06-30T18:37:15Z,217
pr,42992,2017-06-30T19:29:05Z,697
pr,42993,2017-06-30T20:16:38Z,6
pr,42993,2017-06-30T20:16:38Z,6
pr,42994,2017-06-30T20:21:39Z,1
pr,42994,2017-06-30T20:21:39Z,1
pr,42995,2017-06-30T20:44:49Z,697
pr,42996,2017-06-30T21:24:46Z,20
pr,42996,2017-06-30T21:24:46Z,29
pr,42998,2017-06-30T23:29:35Z,2
pr,42998,2017-06-30T23:29:35Z,52
pr,42999,2017-06-30T23:31:45Z,168
pr,42999,2017-06-30T23:31:45Z,168
pr,43000,2017-07-01T00:12:22Z,147
pr,43000,2017-07-01T00:12:22Z,157
pr,43001,2017-07-01T00:13:09Z,29
pr,43001,2017-07-01T00:13:09Z,1
pr,43002,2017-07-01T01:17:46Z,5
pr,43002,2017-07-01T01:17:46Z,5
pr,43003,2017-07-01T05:01:57Z,34
pr,43003,2017-07-01T05:01:57Z,34
pr,43006,2017-07-01T13:42:16Z,41
pr,43006,2017-07-01T13:42:16Z,41
pr,43007,2017-07-01T16:04:42Z,109
pr,43007,2017-07-01T16:04:42Z,109
pr,43008,2017-07-01T19:41:18Z,374
pr,43008,2017-07-01T19:41:18Z,359
pr,43009,2017-07-01T23:38:38Z,112
pr,43009,2017-07-01T23:38:38Z,111
pr,43010,2017-07-02T00:15:05Z,20
pr,43010,2017-07-02T00:15:05Z,17
pr,43011,2017-07-02T00:29:45Z,52
pr,43011,2017-07-02T00:29:45Z,23
pr,43012,2017-07-02T02:21:09Z,20
pr,43012,2017-07-02T02:21:09Z,20
pr,43015,2017-07-02T13:15:58Z,412
pr,43017,2017-07-02T20:20:03Z,312
pr,43017,2017-07-02T20:20:03Z,14
pr,43019,2017-07-02T23:03:46Z,4
pr,43019,2017-07-02T23:03:46Z,4
pr,43020,2017-07-03T01:01:24Z,32
pr,43020,2017-07-03T01:01:24Z,32
pr,43022,2017-07-03T09:15:26Z,2
pr,43022,2017-07-03T09:15:26Z,2
pr,43025,2017-07-03T14:41:35Z,24
pr,43025,2017-07-03T14:41:35Z,24
pr,43026,2017-07-03T14:44:53Z,38
pr,43026,2017-07-03T14:44:53Z,33
pr,43028,2017-07-03T15:35:11Z,640
pr,43028,2017-07-03T15:35:11Z,198
pr,43033,2017-07-03T18:27:52Z,201
pr,43033,2017-07-03T18:27:52Z,181
pr,43041,2017-07-03T22:26:17Z,12
pr,43041,2017-07-03T22:26:17Z,12
pr,43042,2017-07-03T23:01:50Z,384
pr,43042,2017-07-03T23:01:50Z,378
pr,43043,2017-07-03T23:53:24Z,1
pr,43043,2017-07-03T23:53:24Z,1
pr,43045,2017-07-04T02:08:33Z,3
pr,43046,2017-07-04T03:43:47Z,427
pr,43046,2017-07-04T03:43:47Z,290
pr,43047,2017-07-04T11:57:37Z,426
pr,43050,2017-07-04T13:22:01Z,1
pr,43050,2017-07-04T13:22:01Z,1
pr,43051,2017-07-04T13:41:46Z,561
pr,43053,2017-07-04T14:33:48Z,45
pr,43053,2017-07-04T14:33:48Z,45
pr,43055,2017-07-04T18:27:05Z,4
pr,43055,2017-07-04T18:27:05Z,4
pr,43056,2017-07-04T19:24:48Z,5
pr,43056,2017-07-04T19:24:48Z,5
pr,43059,2017-07-04T21:20:46Z,5460
pr,43059,2017-07-04T21:20:46Z,4792
pr,43060,2017-07-04T23:43:58Z,194
pr,43060,2017-07-04T23:43:58Z,160
pr,43062,2017-07-05T06:47:58Z,193
pr,43062,2017-07-05T06:47:58Z,163
pr,43066,2017-07-05T14:26:33Z,1
pr,43066,2017-07-05T14:26:33Z,1
pr,43067,2017-07-05T14:33:18Z,52
pr,43067,2017-07-05T14:33:18Z,20
pr,43068,2017-07-05T14:53:10Z,6
pr,43068,2017-07-05T14:53:10Z,6
pr,43071,2017-07-05T18:46:05Z,1
pr,43072,2017-07-05T19:25:37Z,29
pr,43072,2017-07-05T19:25:37Z,29
pr,43074,2017-07-05T20:56:56Z,46
pr,43074,2017-07-05T20:56:56Z,46
pr,43075,2017-07-05T21:15:29Z,16
pr,43075,2017-07-05T21:15:29Z,16
pr,43076,2017-07-05T21:22:31Z,5053
pr,43076,2017-07-05T21:22:31Z,3239
pr,43076,2017-07-05T21:22:31Z,4634
pr,43077,2017-07-05T23:26:01Z,196
pr,43077,2017-07-05T23:26:01Z,122
pr,43078,2017-07-06T00:26:43Z,18
pr,43078,2017-07-06T00:26:43Z,18
pr,43082,2017-07-06T01:42:31Z,1
pr,43082,2017-07-06T01:42:31Z,1
pr,43083,2017-07-06T07:05:56Z,219
pr,43083,2017-07-06T07:05:56Z,127
pr,43086,2017-07-06T13:12:57Z,34
pr,43086,2017-07-06T13:12:57Z,33
pr,43091,2017-07-06T17:48:28Z,0
pr,43091,2017-07-06T17:48:28Z,0
pr,43092,2017-07-06T17:56:48Z,2
pr,43093,2017-07-06T19:33:39Z,2
pr,43093,2017-07-06T19:33:39Z,2
pr,43096,2017-07-06T21:35:53Z,174
pr,43096,2017-07-06T21:35:53Z,49
pr,43097,2017-07-06T22:07:53Z,41
pr,43097,2017-07-06T22:07:53Z,35
pr,43098,2017-07-06T22:21:08Z,1
pr,43098,2017-07-06T22:21:08Z,1
pr,43099,2017-07-06T22:31:52Z,55
pr,43099,2017-07-06T22:31:52Z,55
pr,43100,2017-07-07T00:35:24Z,17
pr,43100,2017-07-07T00:35:24Z,17
pr,43104,2017-07-07T05:33:36Z,4
pr,43104,2017-07-07T05:33:36Z,4
pr,43107,2017-07-07T12:27:44Z,101
pr,43107,2017-07-07T12:27:44Z,101
pr,43108,2017-07-07T13:57:51Z,2940
pr,43108,2017-07-07T13:57:51Z,3004
pr,43109,2017-07-07T14:11:57Z,20
pr,43109,2017-07-07T14:11:57Z,14
pr,43113,2017-07-07T21:48:01Z,1
pr,43114,2017-07-08T00:44:33Z,21
pr,43114,2017-07-08T00:44:33Z,612
pr,43115,2017-07-08T00:57:16Z,137
pr,43115,2017-07-08T00:57:16Z,137
pr,43116,2017-07-08T04:12:19Z,1
pr,43116,2017-07-08T04:12:19Z,1
pr,43117,2017-07-08T05:12:38Z,11
pr,43117,2017-07-08T05:12:38Z,11
pr,43125,2017-07-08T19:36:09Z,231
pr,43125,2017-07-08T19:36:09Z,207
pr,43127,2017-07-08T20:10:23Z,430
pr,43127,2017-07-08T20:10:23Z,393
pr,43128,2017-07-08T21:28:13Z,90
pr,43128,2017-07-08T21:28:13Z,90
pr,43129,2017-07-08T22:15:06Z,366
pr,43129,2017-07-08T22:15:06Z,306
pr,43130,2017-07-08T22:40:59Z,14
pr,43130,2017-07-08T22:40:59Z,14
pr,43136,2017-07-09T22:21:00Z,5
pr,43136,2017-07-09T22:21:00Z,5
pr,43137,2017-07-10T01:10:12Z,12
pr,43137,2017-07-10T01:10:12Z,12
pr,43140,2017-07-10T09:58:27Z,78
pr,43140,2017-07-10T09:58:27Z,78
pr,43145,2017-07-10T14:30:29Z,10
pr,43145,2017-07-10T14:30:29Z,7
pr,43147,2017-07-10T16:05:36Z,9
pr,43147,2017-07-10T16:05:36Z,9
pr,43152,2017-07-10T17:47:30Z,15
pr,43156,2017-07-10T21:16:46Z,0
pr,43156,2017-07-10T21:16:46Z,464
pr,43157,2017-07-10T21:26:37Z,11
pr,43157,2017-07-10T21:26:37Z,11
pr,43158,2017-07-11T00:19:51Z,95
pr,43158,2017-07-11T00:19:51Z,96
pr,43159,2017-07-11T01:00:16Z,4
pr,43159,2017-07-11T01:00:16Z,4
pr,43164,2017-07-11T08:02:59Z,41
pr,43167,2017-07-11T12:05:53Z,2
pr,43167,2017-07-11T12:05:53Z,2
pr,43168,2017-07-11T12:40:51Z,1291
pr,43168,2017-07-11T12:40:51Z,1291
pr,43170,2017-07-11T20:04:25Z,143
pr,43170,2017-07-11T20:04:25Z,27
pr,43173,2017-07-11T21:31:58Z,54
pr,43173,2017-07-11T21:31:58Z,54
pr,43174,2017-07-12T00:07:45Z,45
pr,43174,2017-07-12T00:07:45Z,72
pr,43175,2017-07-12T00:30:31Z,71
pr,43175,2017-07-12T00:30:31Z,70
pr,43176,2017-07-12T00:44:03Z,3
pr,43176,2017-07-12T00:44:03Z,3
pr,43178,2017-07-12T03:57:29Z,68
pr,43178,2017-07-12T03:57:29Z,66
pr,43179,2017-07-12T07:48:43Z,60
pr,43179,2017-07-12T07:48:43Z,60
pr,43180,2017-07-12T08:45:32Z,2
pr,43180,2017-07-12T08:45:32Z,3
pr,43181,2017-07-12T12:58:50Z,338
pr,43183,2017-07-12T15:44:16Z,559
pr,43183,2017-07-12T15:44:16Z,484
pr,43184,2017-07-12T16:08:25Z,83
pr,43184,2017-07-12T16:08:25Z,83
pr,43185,2017-07-12T16:14:58Z,92
pr,43185,2017-07-12T16:14:58Z,92
pr,43187,2017-07-12T16:35:59Z,38
pr,43187,2017-07-12T16:35:59Z,36
pr,43192,2017-07-12T18:47:59Z,3380
pr,43192,2017-07-12T18:47:59Z,2432
pr,43194,2017-07-12T20:54:03Z,419
pr,43194,2017-07-12T20:54:03Z,113
pr,43198,2017-07-12T22:34:52Z,1
pr,43198,2017-07-12T22:34:52Z,1
pr,43199,2017-07-13T00:40:06Z,1
pr,43199,2017-07-13T00:40:06Z,1
pr,43202,2017-07-13T02:37:59Z,1
pr,43202,2017-07-13T02:37:59Z,1
pr,43203,2017-07-13T02:39:29Z,1
pr,43203,2017-07-13T02:39:29Z,1
pr,43204,2017-07-13T02:41:38Z,4
pr,43204,2017-07-13T02:41:38Z,3
pr,43207,2017-07-13T05:23:55Z,6
pr,43207,2017-07-13T05:23:55Z,6
pr,43208,2017-07-13T05:25:29Z,6
pr,43216,2017-07-13T14:45:23Z,321
pr,43216,2017-07-13T14:45:23Z,321
pr,43217,2017-07-13T15:18:42Z,15
pr,43217,2017-07-13T15:18:42Z,15
pr,43220,2017-07-13T18:06:23Z,113
pr,43220,2017-07-13T18:06:23Z,83
pr,43221,2017-07-13T18:16:48Z,77
pr,43221,2017-07-13T18:16:48Z,60
pr,43222,2017-07-13T18:24:29Z,1
pr,43222,2017-07-13T18:24:29Z,1
pr,43223,2017-07-13T18:51:01Z,1
pr,43224,2017-07-13T21:10:30Z,28
pr,43224,2017-07-13T21:10:30Z,28
pr,43226,2017-07-14T00:48:34Z,3240
pr,43226,2017-07-14T00:48:34Z,3245
pr,43227,2017-07-14T00:53:46Z,0
pr,43227,2017-07-14T00:53:46Z,0
pr,43228,2017-07-14T02:08:27Z,14
pr,43228,2017-07-14T02:08:27Z,14
pr,43229,2017-07-14T02:08:39Z,10
pr,43229,2017-07-14T02:08:39Z,10
pr,43230,2017-07-14T05:33:04Z,489
pr,43230,2017-07-14T05:33:04Z,272
pr,43237,2017-07-14T16:41:42Z,9
pr,43237,2017-07-14T16:41:42Z,9
pr,43237,2017-07-14T16:41:42Z,9
pr,43238,2017-07-14T17:30:45Z,1
pr,43238,2017-07-14T17:30:45Z,1
pr,43240,2017-07-14T18:22:29Z,3
pr,43240,2017-07-14T18:22:29Z,3
pr,43245,2017-07-15T02:02:50Z,281
pr,43245,2017-07-15T02:02:50Z,281
pr,43246,2017-07-15T03:57:20Z,89
pr,43247,2017-07-15T03:58:50Z,41
pr,43247,2017-07-15T03:58:50Z,41
