open,additions,labels,,,,,,,Pr_number
2019-02-07T05:58:04Z,NULL,NULL,,,,,,,58384
2019-02-07T05:58:04Z,NULL,NULL,,,,,,,58387
2019-02-07T05:58:04Z,NULL,"S-waiting-on-review,S-waiting-on-bors,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-bors",,,,,,,58389
2019-02-07T06:55:44Z,NULL,S-waiting-on-review,,,,,,,58392
2019-02-07T07:47:18Z,NULL,S-waiting-on-review,,,,,,,58404
2019-02-07T08:31:47Z,NULL,S-waiting-on-review,,,,,,,58406
2019-02-07T09:19:20Z,NULL,NULL,,,,,,,58407
2019-02-07T09:42:47Z,NULL,T-rustdoc,,,,,,,58409
2019-02-07T10:47:38Z,NULL,"S-waiting-on-bors,S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-bors,S-waiting-on-review;T-compiler;disposition-merge;proposed-final-comment-period,S-waiting-on-review,S-waiting-on-review,S-waiting-on-author,S-waiting-on-review",,,,,,,58412
2019-02-07T13:54:29Z,NULL,"S-waiting-on-bors,S-waiting-on-bors,S-waiting-on-review;T-compiler;disposition-merge;proposed-final-comment-period,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-author,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-review",,,,,,,58413
2019-02-08T04:34:22Z,NULL,"S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-bors,S-waiting-on-review;T-compiler;disposition-merge;proposed-final-comment-period,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-author",,,,,,,58415
2019-02-08T13:34:00Z,NULL,"S-waiting-on-review,C-enhancement;I-compiletime;T-compiler",,,,,,,58425
2019-02-08T15:07:15Z,NULL,"S-waiting-on-review,S-waiting-on-bors,S-waiting-on-bors,S-waiting-on-bors,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-bors,S-waiting-on-bors,S-waiting-on-bors,S-waiting-on-bors",,,,,,,58426
2019-02-08T23:16:08Z,NULL,"S-waiting-on-review,S-waiting-on-bors,S-waiting-on-bors,S-waiting-on-bors,S-waiting-on-bors,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-bors",,,,,,,58428
2019-02-09T14:49:52Z,NULL,"S-waiting-on-bors,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-bors,S-waiting-on-bors,S-waiting-on-bors",,,,,,,58432
2019-02-10T02:39:24Z,NULL,A-spurious;C-bug;T-infra,,,,,,,58434
2019-02-10T02:39:24Z,NULL,"S-waiting-on-bors,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors",,,,,,,58445
2019-02-10T07:57:15Z,NULL,"S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-bors,S-waiting-on-review",,,,,,,58446
2019-02-10T13:17:42Z,NULL,NULL,,,,,,,58448
2019-02-10T13:17:42Z,NULL,A-io,,,,,,,58454
2019-02-10T13:17:42Z,NULL,"S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review",,,,,,,58455
2019-02-10T13:17:42Z,NULL,S-waiting-on-review,,,,,,,58461
2019-02-10T13:17:42Z,NULL,S-waiting-on-review,,,,,,,58466
2019-02-10T13:17:42Z,NULL,"S-waiting-on-review,S-waiting-on-review,I-nominated;S-waiting-on-review;S-waiting-on-team;T-lang;needs-fcp,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review",,,,,,,58470
2019-02-10T20:45:28Z,NULL,NULL,,,,,,,58476
2019-02-10T20:45:28Z,NULL,"S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,A-NLL,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,I-nominated;S-waiting-on-review;S-waiting-on-team;T-lang;needs-fcp,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review;T-libs;needs-fcp",,,,,,,58495
2019-02-12T03:42:30Z,NULL,NULL,,,,,,,58496
2019-02-12T03:42:30Z,NULL,S-waiting-on-review,,,,,,,58503
2019-02-12T03:42:30Z,NULL,S-waiting-on-review,,,,,,,58505
2019-02-12T03:42:30Z,NULL,S-waiting-on-review,,,,,,,58508
2019-02-12T03:42:30Z,NULL,S-waiting-on-review,,,,,,,58511
2019-02-12T03:42:30Z,NULL,A-spurious;C-tracking-issue;T-infra,,,,,,,58512
2019-02-12T03:42:30Z,NULL,T-rustdoc,,,,,,,58513
2019-02-12T03:42:30Z,NULL,S-waiting-on-review,,,,,,,58524
2019-02-12T03:42:30Z,NULL,A-suggestion-diagnostics;C-enhancement,,,,,,,58526
2019-02-12T03:42:30Z,NULL,"S-waiting-on-bors,I-nominated;S-waiting-on-bors;T-compiler;beta-nominated;merged-by-bors,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-bors;merged-by-bors,S-waiting-on-review",,,,,,,58537
2019-02-12T20:25:18Z,NULL,beta-nominated,,,,,,,58543
2019-02-13T01:08:45Z,NULL,NULL,,,,,,,58544
2019-02-13T01:08:45Z,NULL,NULL,,,,,,,58545
2019-02-13T01:08:45Z,NULL,C-tracking-issue;T-compiler;WG-epoch,,,,,,,58546
2019-02-13T01:08:45Z,NULL,"S-waiting-on-bors,S-waiting-on-bors",,,,,,,58549
2019-02-13T01:08:45Z,NULL,"S-waiting-on-review,S-waiting-on-bors;T-libs,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,C-feature-accepted;E-easy;T-libs,S-waiting-on-review",,,,,,,58550
2019-02-13T01:24:26Z,NULL,NULL,,,,,,,58551
2019-02-13T01:24:26Z,NULL,NULL,,,,,,,58555
2019-02-13T01:24:26Z,NULL,NULL,,,,,,,58556
2019-02-13T01:24:26Z,NULL,"S-waiting-on-review,A-diagnostics;S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-bors;T-libs,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-author,S-waiting-on-review",,,,,,,58559
2019-02-13T03:37:11Z,NULL,"S-waiting-on-review,S-waiting-on-review",,,,,,,58561
2019-02-13T03:37:11Z,NULL,"S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors;T-libs,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,A-diagnostics;S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,C-feature-accepted;E-easy;T-libs,S-waiting-on-review",,,,,,,58566
2019-02-13T14:50:14Z,NULL,"A-const-eval;E-easy;E-mentor,A-const-eval;E-easy;E-mentor",,,,,,,58569
2019-02-13T14:50:14Z,NULL,S-waiting-on-review,,,,,,,58571
2019-02-13T14:50:14Z,NULL,NULL,,,,,,,58574
2019-02-13T14:50:14Z,NULL,"S-waiting-on-review,S-waiting-on-review,S-waiting-on-review",,,,,,,58575
2019-02-13T14:50:14Z,NULL,"A-iterators;B-unstable;C-tracking-issue;T-libs;disposition-merge;proposed-final-comment-period,A-iterators;B-unstable;C-tracking-issue;T-libs",,,,,,,58576
2019-02-13T17:12:40Z,NULL,"S-waiting-on-review;T-libs;relnotes,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,C-feature-accepted;E-easy;T-libs,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors;T-libs,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review",,,,,,,58578
2019-02-14T01:41:25Z,NULL,S-waiting-on-review,,,,,,,58581
2019-02-14T01:41:25Z,NULL,S-waiting-on-review,,,,,,,58583
2019-02-14T02:16:43Z,NULL,S-waiting-on-review,,,,,,,58592
2019-02-14T07:24:19Z,NULL,"S-waiting-on-review,S-waiting-on-review;T-libs,S-waiting-on-review,A-diagnostics;S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-perf,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review",,,,,,,58594
2019-02-14T21:08:05Z,NULL,B-unstable;C-tracking-issue;T-libs,,,,,,,58595
2019-02-14T21:08:05Z,NULL,S-waiting-on-review,,,,,,,58596
2019-02-14T21:08:05Z,NULL,T-doc,,,,,,,58603
2019-02-14T21:08:05Z,NULL,C-bug;I-ICE;T-compiler,,,,,,,58605
2019-02-14T21:08:05Z,NULL,A-impl-trait;I-nominated;T-compiler;regression-from-stable-to-nightly,,,,,,,58608
2019-02-14T21:08:05Z,NULL,I-unsound%20%F0%9F%92%A5;P-medium,,,,,,,58611
2019-02-15T03:47:06Z,NULL,"S-waiting-on-review,T-libs",,,,,,,58616
2019-02-15T16:56:06Z,NULL,S-waiting-on-review,,,,,,,58620
2019-02-15T16:56:06Z,NULL,S-waiting-on-review,,,,,,,58623
2019-02-15T16:56:06Z,NULL,NULL,,,,,,,58627
2019-02-15T16:56:06Z,NULL,NULL,,,,,,,58629
2019-02-15T16:56:06Z,NULL,A-NLL;A-mir;NLL-performant;T-compiler;WG-compiler-nll,,,,,,,58631
2019-02-15T16:56:06Z,NULL,"A-libs,A-libs",,,,,,,58636
2019-02-15T16:56:06Z,NULL,"S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review;T-libs,S-waiting-on-review,A-diagnostics;S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review",,,,,,,58637
2019-02-17T14:55:51Z,NULL,"S-waiting-on-review,S-waiting-on-review",,,,,,,58641
2019-02-17T14:55:51Z,NULL,NULL,,,,,,,58642
2019-02-17T17:17:16Z,NULL,"S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review;T-libs,S-waiting-on-review,A-diagnostics;S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors",,,,,,,58644
2019-02-18T12:50:59Z,NULL,NULL,,,,,,,58648
2019-02-18T12:50:59Z,NULL,NULL,,,,,,,58649
2019-02-18T12:50:59Z,NULL,"S-waiting-on-review,S-waiting-on-review,S-waiting-on-review",,,,,,,58651
2019-02-18T12:50:59Z,NULL,S-waiting-on-review,,,,,,,58653
2019-02-18T12:50:59Z,NULL,I-ICE,,,,,,,58654
2019-02-18T12:50:59Z,NULL,"S-waiting-on-review,A-spurious;C-tracking-issue;T-infra",,,,,,,58655
2019-02-18T12:50:59Z,NULL,"S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review;T-release;beta-accepted;beta-nominated",,,,,,,58656
2019-02-18T15:40:32Z,NULL,NULL,,,,,,,58658
2019-02-18T23:59:49Z,NULL,"S-waiting-on-review,S-waiting-on-review,S-waiting-on-perf,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review",,,,,,,58664
2019-02-18T23:59:49Z,NULL,"S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review;T-release;beta-accepted;beta-nominated,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-perf,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review",,,,,,,58665
2019-02-19T17:13:50Z,NULL,"S-waiting-on-review;T-release;beta-accepted;beta-nominated,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-perf,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review",,,,,,,58666
2019-02-19T17:13:50Z,NULL,"A-const-eval;E-easy;E-mentor,A-const-eval;E-easy;E-mentor",,,,,,,58667
2019-02-19T17:13:50Z,NULL,"S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review;T-release;beta-accepted;beta-nominated,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-perf,S-waiting-on-review",,,,,,,58668
2019-02-20T13:23:55Z,NULL,"S-waiting-on-review,S-waiting-on-review,S-waiting-on-review;T-release;beta-accepted;beta-nominated,S-waiting-on-review,S-waiting-on-review,S-waiting-on-perf,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review",,,,,,,58669
2019-02-21T21:04:32Z,NULL,A-async-await;T-compiler,,,,,,,58678
2019-02-22T01:26:24Z,NULL,"S-waiting-on-bors,S-waiting-on-review",,,,,,,58679
2019-02-22T04:29:03Z,NULL,NULL,,,,,,,58680
2019-02-22T10:33:07Z,NULL,NULL,,,,,,,58683
2019-02-22T10:33:07Z,NULL,"A-const-eval;E-easy;E-mentor,A-const-eval;E-easy;E-mentor",,,,,,,58687
2019-02-22T11:50:01Z,NULL,"S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review;T-libs;disposition-merge;proposed-final-comment-period,S-waiting-on-review,S-waiting-on-review",,,,,,,58688
2019-02-22T11:50:01Z,NULL,"A-const-eval;E-easy;E-mentor,A-const-eval;E-easy;E-mentor",,,,,,,58690
2019-02-22T11:50:01Z,NULL,"S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review;T-libs;disposition-merge;proposed-final-comment-period",,,,,,,58691
2019-02-22T11:50:01Z,NULL,"S-waiting-on-review,S-waiting-on-review",,,,,,,58698
2019-02-22T11:50:01Z,NULL,T-compiler,,,,,,,58701
2019-02-22T11:50:01Z,NULL,C-tracking-issue;T-compiler;WG-epoch,,,,,,,58702
2019-02-22T11:50:01Z,NULL,C-tracking-issue;T-compiler;WG-epoch,,,,,,,58704
2019-02-22T12:43:21Z,NULL,S-waiting-on-review,,,,,,,58706
2019-02-22T12:43:21Z,NULL,"S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review;T-libs;disposition-merge;needs-fcp;proposed-final-comment-period;relnotes,S-waiting-on-bors",,,,,,,58714
2019-02-22T13:58:18Z,NULL,NULL,,,,,,,58717
2019-02-22T13:58:18Z,NULL,"S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-bors,S-waiting-on-review",,,,,,,58724
2019-02-22T13:58:18Z,NULL,"S-waiting-on-bors,S-waiting-on-review,S-waiting-on-bors,A-lang,S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review",,,,,,,58726
2019-02-22T16:04:23Z,NULL,"S-waiting-on-review,S-waiting-on-bors,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-bors,A-lang,S-waiting-on-review",,,,,,,58728
2019-02-22T19:46:15Z,NULL,"S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review",,,,,,,58738
2019-02-23T00:44:30Z,NULL,A-NLL;P-high;T-compiler,,,,,,,58739
2019-02-23T00:44:30Z,NULL,NULL,,,,,,,58741
2019-02-23T00:44:30Z,NULL,"A-diagnostics,A-inline-assembly,I-wrong",,,,,,,58743
2019-02-23T01:18:46Z,NULL,"A-const-eval;E-easy;E-mentor,A-const-eval;E-easy;E-mentor",,,,,,,58749
2019-02-23T01:18:46Z,NULL,NULL,,,,,,,58753
2019-02-23T01:18:46Z,NULL,S-waiting-on-review,,,,,,,58754
2019-02-23T01:18:46Z,NULL,NULL,,,,,,,58756
2019-02-23T01:18:46Z,NULL,A-const-eval;C-bug;I-ICE;T-compiler,,,,,,,58757
2019-02-23T01:18:46Z,NULL,C-tracking-issue;I-nominated;T-lang,,,,,,,58761
2019-02-23T01:18:46Z,NULL,C-tracking-issue;I-nominated;T-lang,,,,,,,58762
2019-02-23T01:18:46Z,NULL,"S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,A-diagnostics,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review",,,,,,,58763
2019-02-23T04:12:50Z,NULL,"S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,A-diagnostics,S-waiting-on-review",,,,,,,58764
2019-02-23T07:47:55Z,NULL,"S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,A-diagnostics,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review",,,,,,,58766
2019-02-23T08:25:41Z,NULL,"S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,A-diagnostics,S-waiting-on-review",,,,,,,58770
2019-02-24T04:01:12Z,NULL,"S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,A-diagnostics,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review",,,,,,,58777
2019-02-25T02:18:07Z,NULL,S-waiting-on-review,,,,,,,58782
2019-02-25T02:18:07Z,NULL,"E-medium,S-waiting-on-review",,,,,,,58783
2019-02-25T06:13:48Z,NULL,S-waiting-on-review,,,,,,,58785
2019-02-25T08:40:21Z,NULL,A-NLL;I-unsound%20%F0%9F%92%A5;NLL-sound;P-high;T-compiler,,,,,,,58788
2019-02-25T08:40:21Z,NULL,S-waiting-on-review,,,,,,,58791
2019-02-25T08:40:21Z,NULL,"S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-bors,S-waiting-on-review",,,,,,,58798
2019-02-25T08:55:40Z,NULL,"S-waiting-on-bors,S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review",,,,,,,58799
2019-02-25T10:42:33Z,NULL,"S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors",,,,,,,58801
2019-02-25T10:42:33Z,NULL,"A-libs,A-libs",,,,,,,58803
2019-02-25T10:42:33Z,NULL,"A-resolve,A-resolve",,,,,,,58805
2019-02-25T20:18:45Z,NULL,S-waiting-on-review,,,,,,,58807
2019-02-25T20:18:45Z,NULL,S-waiting-on-review,,,,,,,58810
2019-02-25T20:18:45Z,NULL,"S-waiting-on-bors,S-waiting-on-bors;merged-by-bors,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-bors,S-waiting-on-review",,,,,,,58820
2019-02-25T22:16:48Z,NULL,NULL,,,,,,,58824
2019-02-25T23:57:52Z,NULL,S-waiting-on-review,,,,,,,58829
2019-02-25T23:57:52Z,NULL,"S-waiting-on-bors,S-waiting-on-bors,S-waiting-on-bors;T-compiler;beta-accepted;beta-nominated,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-bors",,,,,,,58831
2019-02-26T09:01:51Z,NULL,S-waiting-on-review,,,,,,,58836
2019-02-26T11:22:11Z,NULL,NULL,,,,,,,58839
2019-02-26T15:01:10Z,NULL,A-build,,,,,,,58842
2019-02-26T15:49:48Z,NULL,S-waiting-on-review,,,,,,,58846
2019-02-26T16:01:34Z,NULL,C-bug;T-rustdoc,,,,,,,58848
2019-02-26T16:01:34Z,NULL,"S-waiting-on-review,S-waiting-on-review",,,,,,,58852
2019-02-26T20:13:42Z,NULL,"S-waiting-on-review,S-waiting-on-review,S-waiting-on-review,S-waiting-on-review",,,,,,,58854
2019-02-27T00:00:54Z,NULL,C-bug;I-ICE;T-compiler;regression-from-stable-to-beta,,,,,,,58861
2019-02-27T00:00:54Z,NULL,A-parser;C-bug;I-ICE;I-nominated;T-compiler;regression-from-stable-to-beta,,,,,,,58863
2019-02-27T00:00:54Z,NULL,regression-from-stable-to-nightly,,,,,,,58865
2019-02-27T00:00:54Z,NULL,"S-waiting-on-bors,S-waiting-on-bors,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-bors,S-waiting-on-bors,S-waiting-on-bors,S-waiting-on-bors,S-waiting-on-bors,S-waiting-on-bors,S-waiting-on-bors,S-waiting-on-bors,S-waiting-on-bors",,,,,,,58866
2019-02-27T01:43:54Z,NULL,NULL,,,,,,,58872
2019-02-27T01:43:54Z,NULL,C-bug;T-rustdoc,,,,,,,58873
2019-02-27T01:43:54Z,NULL,A-diagnostics;A-lifetimes;A-parser;A-suggestion-diagnostics,,,,,,,58876
2019-02-27T01:43:54Z,NULL,A-suggestion-diagnostics,,,,,,,58877
2019-02-27T01:43:54Z,NULL,"S-waiting-on-bors,S-waiting-on-bors,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors,S-waiting-on-bors,S-waiting-on-bors,S-waiting-on-bors,S-waiting-on-bors,S-waiting-on-bors,S-waiting-on-bors,S-waiting-on-review,S-waiting-on-review,S-waiting-on-bors",,,,,,,58878
2019-02-27T05:24:55Z,NULL,I-nominated;T-compiler,,,,,,,58879
2019-02-27T05:24:55Z,NULL,I-nominated;T-compiler,,,,,,,58880
2019-02-27T05:24:55Z,NULL,NULL,,,,,,,58894
2019-02-27T05:24:55Z,NULL,S-waiting-on-review,,,,,,,58899
2019-02-27T05:24:55Z,NULL,A-spurious;C-tracking-issue;O-android;T-infra,,,,,,,58900
2019-02-27T05:24:55Z,NULL,C-enhancement;O-macos;T-libs,,,,,,,58901
2019-02-27T05:24:55Z,NULL,A-mir;T-compiler,,,,,,,58902
2019-02-27T05:24:55Z,NULL,A-parser;C-bug;P-high;regression-from-stable-to-beta,,,,,,,58903
2019-02-27T05:24:55Z,NULL,A-async-await;C-bug;I-ICE;T-compiler,,,,,,,58906
2019-02-27T05:24:55Z,NULL,E-easy,,,,,,,58908
2019-02-27T05:24:55Z,NULL,"S-waiting-on-bors,S-waiting-on-bors",,,,,,,58909
2019-02-27T05:24:55Z,NULL,NULL,,,,,,,58911
2019-02-27T05:24:55Z,NULL,A-traits;I-ICE,,,,,,,58912
2019-02-27T08:01:32Z,NULL,S-waiting-on-review,,,,,,,58915
2019-02-27T08:01:32Z,NULL,NULL,,,,,,,58917
2019-02-27T08:01:32Z,NULL,NULL,,,,,,,58918
2019-02-27T08:01:32Z,NULL,A-diagnostics;A-impl-trait;T-compiler,,,,,,,58919
2019-02-27T08:01:32Z,NULL,S-waiting-on-review,,,,,,,58920
2019-02-27T08:01:32Z,NULL,NULL,,,,,,,58921
2019-02-27T08:01:32Z,NULL,A-specialization;C-bug;T-rustdoc,,,,,,,58927
2019-02-27T08:01:32Z,NULL,NULL,,,,,,,58929
2019-02-27T08:01:32Z,NULL,NULL,,,,,,,58931
2019-02-27T08:01:32Z,NULL,S-waiting-on-review,,,,,,,58933
2019-02-27T08:01:32Z,NULL,NULL,,,,,,,58938
2019-02-27T08:01:32Z,NULL,A-spurious;C-bug;T-infra,,,,,,,58946
2019-02-27T08:01:32Z,NULL,S-waiting-on-review,,,,,,,58947
2019-02-27T08:01:32Z,NULL,C-bug;T-compiler,,,,,,,58948
2019-02-27T08:01:32Z,NULL,S-waiting-on-review,,,,,,,58953
2019-02-27T12:32:39Z,NULL,NULL,,,,,,,58959
2019-02-27T12:32:39Z,NULL,A-attributes;A-diagnostics;T-compiler,,,,,,,58961
2019-02-27T12:32:39Z,NULL,S-waiting-on-review,,,,,,,58966
2019-02-27T12:32:39Z,NULL,NULL,,,,,,,58970
2019-02-27T12:32:39Z,NULL,S-waiting-on-review,,,,,,,58972
2019-02-27T12:32:39Z,NULL,S-waiting-on-review,,,,,,,58974
2019-02-27T12:32:39Z,NULL,T-libs,,,,,,,58975
2019-02-27T12:32:39Z,NULL,S-waiting-on-review,,,,,,,58976
2019-02-27T12:32:39Z,NULL,NULL,,,,,,,58981
